"","X","lon","lat","job"
"350",172,-118.00875,33.838526,"Machinist/Millwright/Mechanic"
"351",1,-118.2628711,33.8074479,"Pipefitter"
"352",2,-118.255358,33.790598,"Pipefitter"
"353",3,-95.244422,29.645189,"Pipefitter"
"354",4,-118.163201,33.909762,"Pipefitter"
"355",5,-118.269528,33.801445,"Pipefitter"
"356",6,-118.0939659,33.8999088,"Pipefitter"
"357",7,-118.166635,33.789156,"Pipefitter"
"358",8,-118.198781,34.616857,"Pipefitter"
"359",9,-118.0945485,33.8327299,"Pipefitter"
"360",10,-118.211825,33.81371,"Pipefitter"
"361",11,-118.3251514,33.7407823,"Pipefitter"
"362",12,-117.238912,33.96015,"Pipefitter"
"363",13,-117.859398,33.987966,"Pipefitter"
"364",14,-118.3195719,33.8164932,"Pipefitter"
"365",15,-118.1678456,33.8044614,"Pipefitter"
"366",17,-118.145885,33.781191,"Pipefitter"
"367",18,-117.910849,33.815688,"Pipefitter"
"368",19,-118.201407,33.7957139,"Pipefitter"
"369",20,-118.174695,33.8610029,"Pipefitter"
"370",21,-118.345292,34.027096,"Pipefitter"
"371",22,-118.174562,33.85118,"Pipefitter"
"372",23,-118.110792,33.8731061,"Pipefitter"
"373",24,-117.8788978,33.8855502,"Pipefitter"
"374",25,-118.4640617,33.9995157,"Pipefitter"
"375",26,-118.2104625,33.8217883,"Pipefitter"
"376",27,-118.283758,33.79182,"Pipefitter"
"377",28,-117.9594514,33.675801,"Pipefitter"
"378",29,-118.5671775,34.2190641,"Pipefitter"
"379",30,-118.270099,33.773003,"Pipefitter"
"380",31,-118.2209802,33.8341656,"Pipefitter"
"381",32,-93.99117,29.97915,"Pipefitter"
"382",33,-118.0823148,33.9219677,"Pipefitter"
"383",34,-118.276273,33.792042,"Pipefitter"
"384",35,-118.283432,33.812892,"Pipefitter"
"385",36,-118.2196016,33.8579035,"Pipefitter"
"386",37,-111.877389,40.427027,"Pipefitter"
"387",38,-118.281693,33.8316745,"Pipefitter"
"388",39,-118.3406288,33.8358492,"Pipefitter"
"389",40,-117.907102,33.6620704,"Pipefitter"
"390",41,-118.2657124,33.8071418,"Pipefitter"
"391",42,-118.365127,33.9123159,"Pipefitter"
"392",43,-118.130075,33.877353,"Pipefitter"
"393",44,-111.7632776,33.4521565,"Pipefitter"
"394",45,-118.297104,33.720854,"Pipefitter"
"395",46,-118.1559781,33.8759177,"Pipefitter"
"396",47,-118.363284,33.963864,"Pipefitter"
"397",48,-118.1210269,33.8627515,"Pipefitter"
"398",49,-118.2947814,33.7320424,"Pipefitter"
"399",50,-118.2759352,33.8374073,"Pipefitter"
"400",51,-118.2186178,33.8289679,"Pipefitter"
"401",52,-118.095413,33.906386,"Pipefitter"
"402",53,-118.2887946,33.7287737,"Pipefitter"
"403",54,-118.2699684,33.9022034,"Pipefitter"
"404",55,-105.030795,39.9965059,"Pipefitter"
"405",56,-118.1791392,33.7898635,"Pipefitter"
"406",57,-96.553672,28.68058,"Pipefitter"
"407",58,-118.2131972,33.7898188,"Pipefitter"
"408",59,-117.4540611,33.7443193,"Pipefitter"
"409",60,-117.2523411,33.6732866,"Pipefitter"
"410",61,-118.101349,33.950629,"Pipefitter"
"411",62,-118.1115696,34.0199198,"Pipefitter"
"412",63,-118.265218,33.819612,"Pipefitter"
"413",64,-118.2879016,34.0099111,"Pipefitter"
"414",65,-118.267085,33.8144577,"Pipefitter"
"415",66,-118.1145803,33.9468059,"Pipefitter"
"416",67,-118.1591475,33.8533355,"Pipefitter"
"417",68,-118.08447,33.9685784,"Pipefitter"
"418",69,-118.1841481,33.8462935,"Pipefitter"
"419",70,-118.2874595,34.0924473,"Pipefitter"
"420",71,-118.241398,33.92146,"Pipefitter"
"421",72,-118.1552878,34.005722,"Pipefitter"
"422",73,-117.2523411,33.6732866,"Pipefitter"
